YEAR,MONTH,DAY,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,MQ,ORD,SYR,-1,-14,0,0,,,,,,
2015,1,1,UA,ORD,BOS,16,-7,0,0,,,,,,
2015,1,1,EV,ORD,CLT,33,21,0,0,,0,0,0,21,0
2015,1,1,AA,ORD,LGA,65,53,0,0,,0,0,53,0,0
2015,1,1,MQ,ORD,CLE,1,-8,0,0,,,,,,
2015,1,1,EV,ORD,ICT,-8,-5,0,0,,,,,,
2015,1,1,OO,ORD,FWA,25,16,0,0,,0,0,16,0,0
2015,1,1,OO,ORD,ICT,43,52,0,0,,9,0,31,12,0
2015,1,1,AA,ORD,SFO,-4,-20,0,0,,,,,,
2015,1,1,F9,ORD,MCO,7,1,0,0,,,,,,
2015,1,1,MQ,ORD,BMI,12,4,0,0,,,,,,
2015,1,1,UA,ORD,IAD,-7,-38,0,0,,,,,,
2015,1,1,EV,ORD,LEX,-5,-18,0,0,,,,,,
2015,1,1,EV,ORD,MCI,-6,-11,0,0,,,,,,
2015,1,1,MQ,ORD,FWA,5,-2,0,0,,,,,,
2015,1,1,MQ,ORD,CVG,38,29,0,0,,0,0,29,0,0
2015,1,1,OO,ORD,MKE,-4,-17,0,0,,,,,,
2015,1,1,AA,ORD,FLL,96,96,0,0,,0,0,96,0,0
2015,1,1,EV,ORD,MEM,2,-1,0,0,,,,,,
2015,1,1,MQ,ORD,DTW,0,-16,0,0,,,,,,
2015,1,1,AA,ORD,DFW,15,26,0,0,,11,0,8,7,0
2015,1,1,EV,ORD,DAY,-2,-17,0,0,,,,,,
2015,1,1,EV,ORD,LIT,-4,11,0,0,,,,,,
2015,1,1,OO,ORD,DTW,-1,-17,0,0,,,,,,
2015,1,1,UA,ORD,DEN,,,0,1,B,,,,,
2015,1,1,UA,ORD,DTW,9,-3,0,0,,,,,,
2015,1,1,AA,ORD,MIA,-6,-2,0,0,,,,,,
2015,1,1,MQ,ORD,DSM,4,4,0,0,,,,,,
2015,1,1,UA,ORD,PDX,5,-22,0,0,,,,,,
2015,1,1,AA,ORD,LGA,0,-15,0,0,,,,,,
2015,1,1,EV,ORD,RIC,-4,-24,0,0,,,,,,
2015,1,1,EV,ORD,TYS,4,-6,0,0,,,,,,
2015,1,1,DL,ORD,MSP,-8,-19,0,0,,,,,,
2015,1,1,UA,ORD,CMH,4,-8,0,0,,,,,,
2015,1,1,MQ,ORD,TOL,-7,-26,0,0,,,,,,
2015,1,1,MQ,ORD,GRR,-2,11,0,0,,,,,,
2015,1,1,MQ,ORD,CMH,9,4,0,0,,,,,,
2015,1,1,OO,ORD,MSN,-5,-5,0,0,,,,,,
2015,1,1,EV,ORD,ATW,-7,-11,0,0,,,,,,
2015,1,1,EV,ORD,LAN,-2,3,0,0,,,,,,
2015,1,1,OO,ORD,SPI,0,12,0,0,,,,,,
2015,1,1,OO,ORD,ATL,-5,-1,0,0,,,,,,
2015,1,1,UA,ORD,IAH,8,22,0,0,,14,0,8,0,0
2015,1,1,MQ,ORD,IND,47,40,0,0,,0,0,6,34,0
2015,1,1,MQ,ORD,GRB,-3,3,0,0,,,,,,
2015,1,1,OO,ORD,DSM,15,15,0,0,,0,0,15,0,0
2015,1,1,UA,ORD,SEA,6,-15,0,0,,,,,,
2015,1,1,UA,ORD,CLE,3,-12,0,0,,,,,,
2015,1,1,AA,ORD,LGA,0,-18,0,0,,,,,,
2015,1,1,OO,ORD,STL,-1,-8,0,0,,,,,,
2015,1,1,OO,ORD,DCA,35,15,0,0,,0,0,15,0,0
2015,1,1,OO,ORD,MKG,-10,-11,0,0,,,,,,
2015,1,1,EV,ORD,GRB,-7,-6,0,0,,,,,,
2015,1,1,VX,ORD,LAX,-1,-12,0,0,,,,,,
2015,1,1,MQ,ORD,BUF,5,-5,0,0,,,,,,
2015,1,1,MQ,ORD,CMI,16,26,0,0,,10,0,5,11,0
2015,1,1,EV,ORD,SGF,-1,0,0,0,,,,,,
2015,1,1,US,ORD,PHX,6,10,0,0,,,,,,
2015,1,1,MQ,ORD,SGF,20,13,0,0,,,,,,
2015,1,1,OO,ORD,MKE,-6,-2,0,0,,,,,,
2015,1,1,OO,ORD,ASE,27,22,0,0,,0,0,0,22,0
2015,1,1,UA,ORD,LAX,7,-27,0,0,,,,,,
2015,1,1,AA,ORD,DCA,2,-15,0,0,,,,,,
2015,1,1,MQ,ORD,CLE,3,5,0,0,,,,,,
2015,1,1,MQ,ORD,EVV,6,8,0,0,,,,,,
2015,1,1,AA,ORD,SAN,45,12,0,0,,,,,,
2015,1,1,AA,ORD,SNA,-1,-24,0,0,,,,,,
2015,1,1,EV,ORD,XNA,-9,0,0,0,,,,,,
2015,1,1,EV,ORD,CID,-1,-8,0,0,,,,,,
2015,1,1,MQ,ORD,PIA,10,21,0,0,,11,0,1,9,0
2015,1,1,MQ,ORD,OMA,11,24,0,0,,13,0,0,11,0
2015,1,1,OO,ORD,BOI,22,5,0,0,,,,,,
2015,1,1,NK,ORD,RSW,9,-1,0,0,,,,,,
2015,1,1,UA,ORD,SFO,25,-13,0,0,,,,,,
2015,1,1,UA,ORD,DEN,9,17,0,0,,8,0,9,0,0
2015,1,1,OO,ORD,MBS,13,6,0,0,,,,,,
2015,1,1,MQ,ORD,MEM,-1,-4,0,0,,,,,,
2015,1,1,MQ,ORD,LIT,-2,-2,0,0,,,,,,
2015,1,1,MQ,ORD,DAY,-3,-5,0,0,,,,,,
2015,1,1,OO,ORD,SLC,6,-1,0,0,,,,,,
2015,1,1,UA,ORD,DFW,0,-3,0,0,,,,,,
2015,1,1,AS,ORD,PDX,-7,-30,0,0,,,,,,
2015,1,1,EV,ORD,CLE,-6,-35,0,0,,,,,,
2015,1,1,NK,ORD,FLL,-6,-16,0,0,,,,,,
2015,1,1,OO,ORD,MKE,,,0,1,A,,,,,
2015,1,1,OO,ORD,COS,11,14,0,0,,,,,,
2015,1,1,AA,ORD,LGA,-7,-16,0,0,,,,,,
2015,1,1,AA,ORD,DFW,161,161,0,0,,0,0,67,94,0
2015,1,1,OO,ORD,LNK,5,-5,0,0,,,,,,
2015,1,1,AA,ORD,LAX,-2,-24,0,0,,,,,,
2015,1,1,AA,ORD,MSP,176,170,0,0,,0,0,170,0,0
2015,1,1,OO,ORD,FSD,38,29,0,0,,0,0,16,13,0
2015,1,1,MQ,ORD,DSM,22,19,0,0,,0,0,19,0,0
2015,1,1,AA,ORD,CLT,-5,-27,0,0,,,,,,
2015,1,1,EV,ORD,MOB,-3,-14,0,0,,,,,,
2015,1,1,OO,ORD,SAT,-3,4,0,0,,,,,,
2015,1,1,OO,ORD,OMA,-3,-14,0,0,,,,,,
2015,1,1,UA,ORD,DCA,7,-14,0,0,,,,,,
2015,1,1,UA,ORD,LGA,-1,-33,0,0,,,,,,
2015,1,1,AA,ORD,TUL,-5,-6,0,0,,,,,,
2015,1,1,AA,ORD,TPA,16,20,0,0,,4,0,16,0,0
2015,1,1,EV,ORD,MSN,10,-6,0,0,,,,,,
2015,1,1,MQ,ORD,MQT,-2,-11,0,0,,,,,,
2015,1,1,NK,ORD,LGA,22,4,0,0,,,,,,
2015,1,1,OO,ORD,AVL,48,31,0,0,,0,0,19,12,0
2015,1,1,UA,ORD,DTW,76,56,0,0,,0,0,56,0,0
2015,1,1,EV,ORD,BNA,0,-19,0,0,,,,,,
2015,1,1,UA,ORD,ANC,39,39,0,0,,0,0,30,9,0
2015,1,1,EV,ORD,CLT,3,-17,0,0,,,,,,
2015,1,1,MQ,ORD,MSN,-4,5,0,0,,,,,,
2015,1,1,EV,ORD,TYS,-6,-18,0,0,,,,,,
2015,1,1,UA,ORD,IAD,15,-3,0,0,,,,,,
2015,1,1,MQ,ORD,CID,13,11,0,0,,,,,,
2015,1,1,UA,ORD,TPA,3,-10,0,0,,,,,,
2015,1,1,UA,ORD,SFO,3,-26,0,0,,,,,,
2015,1,1,EV,ORD,HPN,-5,-30,0,0,,,,,,
2015,1,1,UA,ORD,IAH,4,23,0,0,,23,0,0,0,0
2015,1,1,MQ,ORD,XNA,0,-7,0,0,,,,,,
2015,1,1,UA,ORD,SNA,-2,-21,0,0,,,,,,
2015,1,1,UA,ORD,LAX,0,-31,0,0,,,,,,
2015,1,1,AA,ORD,LAS,64,59,0,0,,0,0,59,0,0
2015,1,1,AA,ORD,LGA,-5,-21,0,0,,,,,,
2015,1,1,EV,ORD,ABE,-8,-12,0,0,,,,,,
2015,1,1,OO,ORD,MSP,-4,-11,0,0,,,,,,
2015,1,1,UA,ORD,PHL,39,17,0,0,,0,0,14,3,0
2015,1,1,EV,ORD,BHM,-1,-1,0,0,,,,,,
2015,1,1,US,ORD,CLT,26,12,0,0,,,,,,
2015,1,1,AA,ORD,SFO,12,-23,0,0,,,,,,
2015,1,1,EV,ORD,BTV,-3,-18,0,0,,,,,,
2015,1,1,UA,ORD,MIA,-3,23,0,0,,23,0,0,0,0
2015,1,1,B6,ORD,BOS,-8,-16,0,0,,,,,,
2015,1,1,VX,ORD,SFO,6,-1,0,0,,,,,,
2015,1,1,AA,ORD,BOS,-5,-20,0,0,,,,,,
2015,1,1,MQ,ORD,DTW,-2,-11,0,0,,,,,,
2015,1,1,UA,ORD,RIC,72,47,0,0,,0,0,47,0,0
2015,1,1,MQ,ORD,CVG,25,20,0,0,,0,0,20,0,0
2015,1,1,MQ,ORD,CMH,-5,11,0,0,,,,,,
2015,1,1,UA,ORD,SFO,6,-35,0,0,,,,,,
2015,1,1,AA,ORD,RNO,-5,-42,0,0,,,,,,
2015,1,1,AA,ORD,RSW,132,132,0,0,,0,0,5,127,0
2015,1,1,AA,ORD,STL,-5,-5,0,0,,,,,,
2015,1,1,AA,ORD,DFW,0,26,0,0,,26,0,0,0,0
2015,1,1,NK,ORD,DFW,-4,-5,0,0,,,,,,
2015,1,1,UA,ORD,BOS,55,35,0,0,,0,0,35,0,0
2015,1,1,EV,ORD,GSO,4,-12,0,0,,,,,,
2015,1,1,MQ,ORD,HPN,-6,-27,0,0,,,,,,
2015,1,1,US,ORD,PHL,-9,2,0,0,,,,,,
2015,1,1,MQ,ORD,SGF,33,26,0,0,,0,0,26,0,0
2015,1,1,AA,ORD,PBI,-1,-6,0,0,,,,,,
2015,1,1,EV,ORD,ERI,6,2,0,0,,,,,,
2015,1,1,UA,ORD,FLL,5,-12,0,0,,,,,,
2015,1,1,AA,ORD,MIA,-4,-8,0,0,,,,,,
2015,1,1,MQ,ORD,BNA,17,6,0,0,,,,,,
2015,1,1,MQ,ORD,CMI,41,42,0,0,,1,0,41,0,0
2015,1,1,UA,ORD,CLE,-7,-21,0,0,,,,,,
2015,1,1,AA,ORD,SJC,80,61,0,0,,0,0,0,61,0
2015,1,1,AA,ORD,LGA,91,87,0,0,,0,0,87,0,0
2015,1,1,EV,ORD,MHT,-3,-23,0,0,,,,,,
2015,1,1,UA,ORD,SFO,1,-6,0,0,,,,,,
2015,1,1,MQ,ORD,SUX,16,19,0,0,,3,0,16,0,0
2015,1,1,UA,ORD,EWR,4,-20,0,0,,,,,,
2015,1,1,AS,ORD,SEA,4,-10,0,0,,,,,,
2015,1,1,EV,ORD,RIC,3,-26,0,0,,,,,,
2015,1,1,OO,ORD,ICT,63,59,0,0,,0,0,59,0,0
2015,1,1,UA,ORD,RSW,19,1,0,0,,,,,,
2015,1,1,AA,ORD,LAX,0,-10,0,0,,,,,,
2015,1,1,AA,ORD,SNA,-3,-22,0,0,,,,,,
2015,1,1,EV,ORD,PVD,-10,-30,0,0,,,,,,
2015,1,1,MQ,ORD,XNA,-2,-6,0,0,,,,,,
2015,1,1,EV,ORD,SCE,12,1,0,0,,,,,,
2015,1,1,UA,ORD,ALB,109,94,0,0,,0,0,94,0,0
2015,1,1,UA,ORD,PIT,11,-10,0,0,,,,,,
2015,1,1,UA,ORD,DEN,8,26,0,0,,18,0,8,0,0
2015,1,1,EV,ORD,TVC,-2,-1,0,0,,,,,,
2015,1,1,MQ,ORD,CWA,-5,6,0,0,,,,,,
2015,1,1,MQ,ORD,MHK,-5,0,0,0,,,,,,
2015,1,1,MQ,ORD,ROC,0,0,0,0,,,,,,
2015,1,1,OO,ORD,ORF,-1,-8,0,0,,,,,,
2015,1,1,UA,ORD,LAX,5,-11,0,0,,,,,,
2015,1,1,B6,ORD,JFK,19,27,0,0,,8,0,2,17,0
2015,1,1,UA,ORD,MCO,13,2,0,0,,,,,,
2015,1,1,AA,ORD,TUS,-4,-4,0,0,,,,,,
2015,1,1,MQ,ORD,LSE,-1,-13,0,0,,,,,,
2015,1,1,MQ,ORD,CMH,-3,0,0,0,,,,,,
2015,1,1,OO,ORD,MKE,6,1,0,0,,,,,,
2015,1,1,NK,ORD,MSP,122,135,0,0,,135,0,0,0,0
2015,1,1,AA,ORD,MCO,-4,-8,0,0,,,,,,
2015,1,1,AA,ORD,JFK,-3,-15,0,0,,,,,,
2015,1,1,AA,ORD,STL,-8,-15,0,0,,,,,,
2015,1,1,EV,ORD,SAV,12,-5,0,0,,,,,,
2015,1,1,MQ,ORD,MLI,25,31,0,0,,6,0,0,25,0
2015,1,1,MQ,ORD,TVC,16,13,0,0,,,,,,
2015,1,1,MQ,ORD,COU,19,12,0,0,,,,,,
2015,1,1,EV,ORD,FNT,-7,-22,0,0,,,,,,
2015,1,1,NK,ORD,IAH,6,26,0,0,,26,0,0,0,0
2015,1,1,UA,ORD,SNA,42,23,0,0,,0,0,10,13,0
2015,1,1,US,ORD,PHX,22,25,0,0,,3,0,22,0,0
2015,1,1,AA,ORD,BOS,-4,-15,0,0,,,,,,
2015,1,1,AA,ORD,PHX,19,22,0,0,,3,0,0,0,19
2015,1,1,EV,ORD,FAR,15,21,0,0,,6,0,15,0,0
2015,1,1,EV,ORD,CWA,-3,-3,0,0,,,,,,
2015,1,1,EV,ORD,ATW,-5,-12,0,0,,,,,,
2015,1,1,MQ,ORD,ABQ,-5,31,0,0,,31,0,0,0,0
2015,1,1,EV,ORD,JAN,-4,-12,0,0,,,,,,
2015,1,1,OO,ORD,LNK,-7,-19,0,0,,,,,,
2015,1,1,OO,ORD,DFW,28,38,0,0,,10,0,27,1,0
2015,1,1,AA,ORD,DCA,-4,-9,0,0,,,,,,
2015,1,1,AA,ORD,SFO,1,-12,0,0,,,,,,
2015,1,1,EV,ORD,FSD,15,7,0,0,,,,,,
2015,1,1,MQ,ORD,ALO,3,1,0,0,,,,,,
2015,1,1,MQ,ORD,BNA,13,7,0,0,,,,,,
2015,1,1,OO,ORD,CHO,104,83,0,0,,0,0,83,0,0
2015,1,1,OO,ORD,COS,-4,-14,0,0,,,,,,
2015,1,1,OO,ORD,AUS,28,65,0,0,,37,0,11,17,0
2015,1,1,UA,ORD,SAN,27,-2,0,0,,,,,,
2015,1,1,UA,ORD,SMF,38,15,0,0,,0,0,15,0,0
2015,1,1,MQ,ORD,EVV,20,42,0,0,,22,0,20,0,0
2015,1,1,MQ,ORD,CVG,45,41,0,0,,0,0,26,15,0
2015,1,1,UA,ORD,SFO,13,-6,0,0,,,,,,
2015,1,1,UA,ORD,PHX,1,-3,0,0,,,,,,
2015,1,1,UA,ORD,LGA,15,-5,0,0,,,,,,
2015,1,1,OO,ORD,CID,-6,-16,0,0,,,,,,
2015,1,1,AA,ORD,LAX,-2,-4,0,0,,,,,,
2015,1,1,AA,ORD,DFW,80,80,0,0,,0,0,61,9,10
2015,1,1,MQ,ORD,FAR,37,43,0,0,,6,0,0,37,0
2015,1,1,OO,ORD,STC,-2,-6,0,0,,,,,,
2015,1,1,MQ,ORD,CMI,43,38,0,0,,0,0,0,38,0
2015,1,1,MQ,ORD,HSV,29,32,0,0,,3,0,0,29,0
2015,1,1,UA,ORD,PDX,-7,-23,0,0,,,,,,
2015,1,1,MQ,ORD,CMH,-2,-7,0,0,,,,,,
2015,1,1,MQ,ORD,AZO,-5,-13,0,0,,,,,,
2015,1,1,MQ,ORD,XNA,95,93,0,0,,0,0,20,73,0
2015,1,1,MQ,ORD,TYS,0,-6,0,0,,,,,,
2015,1,1,UA,ORD,IAH,7,0,0,0,,,,,,
2015,1,1,EV,ORD,MCI,-4,-6,0,0,,,,,,
2015,1,1,UA,ORD,SEA,5,-12,0,0,,,,,,
2015,1,1,MQ,ORD,LEX,-11,-16,0,0,,,,,,
2015,1,1,MQ,ORD,MSN,-3,-10,0,0,,,,,,
2015,1,1,UA,ORD,LAS,2,-18,0,0,,,,,,
2015,1,1,UA,ORD,DEN,9,2,0,0,,,,,,
2015,1,1,AA,ORD,SEA,-1,22,0,0,,22,0,0,0,0
2015,1,1,AA,ORD,MSP,199,196,0,0,,0,0,0,196,0
2015,1,1,AA,ORD,AUS,-2,12,0,0,,,,,,
2015,1,1,AA,ORD,BOS,62,61,0,0,,0,0,61,0,0
2015,1,1,UA,ORD,LAX,40,22,0,0,,0,0,8,14,0
2015,1,1,OO,ORD,PAH,-6,-25,0,0,,,,,,
2015,1,1,EV,ORD,CLT,-4,-14,0,0,,,,,,
2015,1,1,EV,ORD,ELM,0,-26,0,0,,,,,,
2015,1,1,MQ,ORD,GRR,99,92,0,0,,0,0,92,0,0
2015,1,1,OO,ORD,MKE,4,-7,0,0,,,,,,
2015,1,1,UA,ORD,CLE,48,41,0,0,,0,0,3,38,0
2015,1,1,UA,ORD,BDL,74,53,0,0,,0,0,53,0,0
2015,1,1,NK,ORD,BWI,-6,-15,0,0,,,,,,
2015,1,1,EV,ORD,SBN,-3,-12,0,0,,,,,,
2015,1,1,MQ,ORD,GRB,-2,1,0,0,,,,,,
2015,1,1,MQ,ORD,RIC,11,2,0,0,,,,,,
2015,1,1,MQ,ORD,CVG,1,-5,0,0,,,,,,
2015,1,1,EV,ORD,IAD,16,3,0,0,,,,,,
2015,1,1,UA,ORD,BOS,4,-21,0,0,,,,,,
2015,1,1,EV,ORD,LAN,-4,-10,0,0,,,,,,
2015,1,1,OO,ORD,SPI,-4,5,0,0,,,,,,
2015,1,1,AA,ORD,DEN,18,16,0,0,,0,0,8,8,0
2015,1,1,AA,ORD,DFW,26,24,0,0,,0,0,1,23,0
2015,1,1,EV,ORD,GRB,-7,-9,0,0,,,,,,
2015,1,1,MQ,ORD,CID,52,55,0,0,,3,0,13,39,0
2015,1,1,MQ,ORD,PIA,6,-1,0,0,,,,,,
2015,1,1,NK,ORD,PHX,-3,6,0,0,,,,,,
2015,1,1,OO,ORD,DLH,-8,-15,0,0,,,,,,
2015,1,1,OO,ORD,EAU,-8,-10,0,0,,,,,,
2015,1,1,AA,ORD,RDU,11,8,0,0,,,,,,
2015,1,1,OO,ORD,CMX,21,22,0,0,,1,0,15,6,0
2015,1,1,AA,ORD,LAS,-3,15,0,0,,15,0,0,0,0
2015,1,1,AA,ORD,SAN,-2,-22,0,0,,,,,,
2015,1,1,MQ,ORD,CMI,-3,1,0,0,,,,,,
2015,1,1,MQ,ORD,FNT,33,31,0,0,,0,0,31,0,0
2015,1,1,MQ,ORD,CMH,-7,-15,0,0,,,,,,
2015,1,1,US,ORD,CLT,0,-17,0,0,,,,,,
2015,1,1,F9,ORD,LAS,-1,19,0,0,,19,0,0,0,0
2015,1,1,UA,ORD,BWI,15,1,0,0,,,,,,
2015,1,1,MQ,ORD,SYR,-3,-15,0,0,,,,,,
2015,1,1,MQ,ORD,FWA,1,0,0,0,,,,,,
2015,1,1,MQ,ORD,DBQ,-7,-20,0,0,,,,,,
2015,1,1,MQ,ORD,TOL,3,-2,0,0,,,,,,
2015,1,1,MQ,ORD,ELP,3,36,0,0,,36,0,0,0,0
2015,1,1,MQ,ORD,OKC,4,18,0,0,,18,0,0,0,0
2015,1,1,AA,ORD,BOS,-4,-9,0,0,,,,,,
2015,1,1,AA,ORD,DCA,0,-4,0,0,,,,,,
2015,1,1,MQ,ORD,DTW,-3,2,0,0,,,,,,
2015,1,1,MQ,ORD,DSM,9,19,0,0,,10,0,9,0,0
2015,1,1,AA,ORD,DFW,149,141,0,0,,0,0,13,128,0
2015,1,1,MQ,ORD,LIT,14,17,0,0,,3,0,14,0,0
2015,1,1,MQ,ORD,DAY,19,20,0,0,,1,0,8,11,0
2015,1,1,MQ,ORD,MEM,1,2,0,0,,,,,,
2015,1,2,US,ORD,PHX,-1,11,0,0,,,,,,
2015,1,2,AA,ORD,MIA,-6,-15,0,0,,,,,,
2015,1,2,UA,ORD,IAH,24,32,0,0,,8,0,24,0,0
2015,1,2,NK,ORD,FLL,-2,-7,0,0,,,,,,
2015,1,2,UA,ORD,DEN,-4,-13,0,0,,,,,,
2015,1,2,B6,ORD,BOS,-8,-22,0,0,,,,,,
2015,1,2,AA,ORD,FLL,-6,-4,0,0,,,,,,
2015,1,2,US,ORD,CLT,-3,-13,0,0,,,,,,
2015,1,2,NK,ORD,LGA,-10,-3,0,0,,,,,,
2015,1,2,UA,ORD,LGA,1,-19,0,0,,,,,,
2015,1,2,UA,ORD,LAX,20,3,0,0,,,,,,
2015,1,2,US,ORD,PHL,-9,-24,0,0,,,,,,
2015,1,2,AA,ORD,MIA,-5,19,0,0,,19,0,0,0,0
2015,1,2,AA,ORD,DFW,67,72,0,0,,5,0,67,0,0
2015,1,2,DL,ORD,ATL,1,-4,0,0,,,,,,
2015,1,2,F9,ORD,MIA,0,29,0,0,,29,0,0,0,0
2015,1,2,UA,ORD,DFW,2,11,0,0,,,,,,
2015,1,2,UA,ORD,SFO,45,20,0,0,,0,0,20,0,0
2015,1,2,UA,ORD,MCO,3,6,0,0,,,,,,
2015,1,2,OO,ORD,MBS,8,-2,0,0,,,,,,
2015,1,2,MQ,ORD,ATL,-4,29,0,0,,29,0,0,0,0
2015,1,2,OO,ORD,ATL,27,32,0,0,,5,0,27,0,0
2015,1,2,AA,ORD,DCA,-7,-15,0,0,,,,,,
2015,1,2,AA,ORD,DFW,-6,-1,0,0,,,,,,
2015,1,2,UA,ORD,EWR,-4,-19,0,0,,,,,,
2015,1,2,OO,ORD,MKE,51,35,0,0,,0,0,35,0,0
2015,1,2,UA,ORD,IAH,-4,-3,0,0,,,,,,
2015,1,2,EV,ORD,IAD,61,43,0,0,,43,0,0,0,0
2015,1,2,OO,ORD,FWA,22,14,0,0,,,,,,
2015,1,2,AA,ORD,LGA,16,-1,0,0,,,,,,
2015,1,2,MQ,ORD,DSM,-6,-7,0,0,,,,,,
2015,1,2,EV,ORD,BWI,32,28,0,0,,0,0,23,5,0
2015,1,2,OO,ORD,MSP,-1,17,0,0,,17,0,0,0,0
2015,1,2,AA,ORD,RDU,-9,-8,0,0,,,,,,
2015,1,2,DL,ORD,DTW,-2,-8,0,0,,,,,,
2015,1,2,NK,ORD,RSW,11,16,0,0,,16,0,0,0,0
2015,1,2,UA,ORD,PIT,-4,-18,0,0,,,,,,
2015,1,2,OO,ORD,IND,-5,-12,0,0,,,,,,
2015,1,2,US,ORD,PHX,2,-17,0,0,,,,,,
2015,1,2,AA,ORD,LAX,-2,4,0,0,,,,,,
2015,1,2,DL,ORD,ATL,-2,-12,0,0,,,,,,
2015,1,2,F9,ORD,PHX,47,80,0,0,,33,0,47,0,0
2015,1,2,OO,ORD,BOS,-1,-22,0,0,,,,,,
2015,1,2,UA,ORD,DEN,8,2,0,0,,,,,,
2015,1,2,UA,ORD,SFO,2,-11,0,0,,,,,,
2015,1,2,AA,ORD,SAN,-4,-21,0,0,,,,,,
2015,1,2,OO,ORD,MSP,36,30,0,0,,0,0,30,0,0
2015,1,2,EV,ORD,BDL,2,-15,0,0,,,,,,
2015,1,2,AA,ORD,FLL,2,16,0,0,,16,0,0,0,0
2015,1,2,EV,ORD,ROC,1,-2,0,0,,,,,,
2015,1,2,EV,ORD,GRR,-3,-11,0,0,,,,,,
2015,1,2,MQ,ORD,CID,-5,-7,0,0,,,,,,
2015,1,2,OO,ORD,MKE,34,18,0,0,,0,0,18,0,0
2015,1,2,UA,ORD,LAX,-2,-8,0,0,,,,,,
2015,1,2,AA,ORD,MCO,6,16,0,0,,10,0,6,0,0
2015,1,2,EV,ORD,RIC,0,-8,0,0,,,,,,
2015,1,2,MQ,ORD,DAY,-5,4,0,0,,,,,,
2015,1,2,US,ORD,CLT,-4,-6,0,0,,,,,,
2015,1,2,AA,ORD,TPA,-4,6,0,0,,,,,,
2015,1,2,AA,ORD,MIA,-5,-1,0,0,,,,,,
2015,1,2,NK,ORD,LAX,-3,-10,0,0,,,,,,
2015,1,2,US,ORD,PHL,1,-13,0,0,,,,,,
2015,1,2,AA,ORD,LGA,-6,-20,0,0,,,,,,
2015,1,2,AA,ORD,DFW,,,0,1,A,,,,,
2015,1,2,AA,ORD,AUS,-4,12,0,0,,,,,,
2015,1,2,AA,ORD,RSW,-4,-5,0,0,,,,,,
2015,1,2,F9,ORD,ATL,10,23,0,0,,13,0,10,0,0
2015,1,2,MQ,ORD,MSN,-1,26,0,0,,26,0,0,0,0
2015,1,2,MQ,ORD,CLE,27,58,0,0,,31,0,27,0,0
2015,1,2,UA,ORD,IAH,7,11,0,0,,,,,,
2015,1,2,UA,ORD,DTW,-7,-22,0,0,,,,,,
2015,1,2,MQ,ORD,CVG,-4,23,0,0,,23,0,0,0,0
2015,1,2,UA,ORD,EWR,-6,-26,0,0,,,,,,
2015,1,2,EV,ORD,BNA,-6,-4,0,0,,,,,,
2015,1,2,MQ,ORD,BUF,-4,-20,0,0,,,,,,
2015,1,2,EV,ORD,BTV,0,-18,0,0,,,,,,
2015,1,2,EV,ORD,SAV,8,-2,0,0,,,,,,
2015,1,2,OO,ORD,DSM,-5,-5,0,0,,,,,,
2015,1,2,UA,ORD,FLL,-6,-18,0,0,,,,,,
2015,1,2,MQ,ORD,GRR,-7,7,0,0,,,,,,
2015,1,2,OO,ORD,SLC,-5,2,0,0,,,,,,
2015,1,2,EV,ORD,JAX,2,6,0,0,,,,,,
2015,1,2,MQ,ORD,RIC,-9,2,0,0,,,,,,
2015,1,2,EV,ORD,CAK,8,-9,0,0,,,,,,
2015,1,2,UA,ORD,MCO,-3,-7,0,0,,,,,,
2015,1,2,UA,ORD,LGA,-5,-27,0,0,,,,,,
2015,1,2,VX,ORD,SFO,-6,-8,0,0,,,,,,
2015,1,2,AS,ORD,SEA,14,8,0,0,,,,,,
2015,1,2,AA,ORD,MIA,-11,-14,0,0,,,,,,
2015,1,2,EV,ORD,FNT,-3,-23,0,0,,,,,,
2015,1,2,OO,ORD,ALB,6,6,0,0,,,,,,
2015,1,2,UA,ORD,LAS,2,-9,0,0,,,,,,
2015,1,2,AA,ORD,BOS,-4,-18,0,0,,,,,,
2015,1,2,EV,ORD,ICT,41,59,0,0,,53,0,6,0,0
2015,1,2,MQ,ORD,IND,-3,-10,0,0,,,,,,
2015,1,2,MQ,ORD,DTW,-2,-14,0,0,,,,,,
2015,1,2,OO,ORD,MSN,-7,-2,0,0,,,,,,
2015,1,2,OO,ORD,AUS,-1,5,0,0,,,,,,
2015,1,2,OO,ORD,ASE,-9,-7,0,0,,,,,,
2015,1,2,MQ,ORD,RST,-12,-19,0,0,,,,,,
2015,1,2,OO,ORD,SAT,14,17,0,0,,3,0,0,14,0
2015,1,2,OO,ORD,TVC,-6,0,0,0,,,,,,
2015,1,2,UA,ORD,SAN,60,43,0,0,,0,0,43,0,0
2015,1,2,UA,ORD,SFO,-1,2,0,0,,,,,,
2015,1,2,AA,ORD,DCA,-9,-19,0,0,,,,,,
2015,1,2,AA,ORD,PHX,105,99,0,0,,0,0,99,0,0
2015,1,2,EV,ORD,XNA,-3,-6,0,0,,,,,,
2015,1,2,EV,ORD,CHS,2,-6,0,0,,,,,,
